CodiceVia;DUG;DUF;CAP;QuartiereSobborgo;Civico;Esponente;InizioValidita;SezCensimento;CoordX;CoordY
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;66;;2001-08-31;400;1470076.75696511;4973403.42685466
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;64;;2001-08-31;400;1470071.19099153;4973405.70366772
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;62;;2001-08-31;400;1470068.40803517;4973406.84208439
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;60;;2001-08-31;400;1470064.66359319;4973408.14643605
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;58;;2001-08-31;400;1470061.02789452;4973409.87868046
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;56;;2001-08-31;400;1470058.56790173;4973410.89094678
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;54;;2001-08-31;400;1470053.64945804;4973412.92515675
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;52;;2001-08-31;400;1470048.26114588;4973415.20604768
27104;VIA;SAN PIO QUINTO;15121;CENTRO;12;;2001-08-31;400;1470124.62475583;4973415.78289443
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;50;;2001-08-31;400;1470045.3247519;4973416.43933072
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;48;;2001-08-31;400;1470041.58085769;4973418.35025094
27104;VIA;SAN PIO QUINTO;15121;CENTRO;14;;2001-08-31;400;1470126.75375102;4973419.84348324
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;46;;2001-08-31;400;1470037.00006603;4973420.20012478
27104;VIA;SAN PIO QUINTO;15121;CENTRO;16;;2001-08-31;400;1470128.65706327;4973423.436841
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;44;;2001-08-31;400;1470026.39079684;4973424.96174276
27104;VIA;SAN PIO QUINTO;15121;CENTRO;18;;2001-08-31;400;1470132.30187122;4973430.40669883
28600;VIA;GEROLAMO SAVONAROLA;15121;CENTRO;79;;2001-08-31;400;1470130.71432034;4973436.47045709
28600;VIA;GEROLAMO SAVONAROLA;15121;CENTRO;77;;2001-08-31;400;1470120.62679586;4973440.57813419
28600;VIA;GEROLAMO SAVONAROLA;15121;CENTRO;75;;2001-08-31;400;1470116.00380532;4973442.31806772
28600;VIA;GEROLAMO SAVONAROLA;15121;CENTRO;73;;2001-08-31;400;1470099.35575231;4973449.80094646
28600;VIA;GEROLAMO SAVONAROLA;15121;CENTRO;71;;2001-08-31;400;1470090.15284249;4973453.7471925
26501;VIA;SAN DALMAZZO;15121;CENTRO;1;;2001-08-31;400;1469994.43736639;4973456.08835887
26501;VIA;SAN DALMAZZO;15121;CENTRO;3;;2001-08-31;400;1469997.75000005;4973465.85498914
28600;VIA;GEROLAMO SAVONAROLA;15121;CENTRO;67;;2001-08-31;400;1470051.83011754;4973468.72690807
28600;VIA;GEROLAMO SAVONAROLA;15121;CENTRO;65;;2001-08-31;400;1470034.20114307;4973474.47234869
4400;SPALTO;BORGOGLIO;15121;CENTRO;30;;2001-08-31;408;1469096.90015132;4972867.05589434
4400;SPALTO;BORGOGLIO;15121;CENTRO;32;;2001-08-31;408;1469086.84819159;4972879.53343852
4400;SPALTO;BORGOGLIO;15121;CENTRO;34;;2001-08-31;408;1469028.24776076;4972952.87686535
4400;SPALTO;BORGOGLIO;15121;CENTRO;36;;2001-08-31;408;1469008.43996395;4972977.81704208
4400;SPALTO;BORGOGLIO;15121;CENTRO;38;;2001-08-31;408;1469014.32500582;4972991.65998431
4400;SPALTO;BORGOGLIO;15121;CENTRO;40;;2001-08-31;408;1468981.36500996;4973042.61498949
4400;SPALTO;BORGOGLIO;15121;CENTRO;42;;2001-08-31;408;1468828.29186053;4973259.4287808
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;4;;2001-08-31;408;1468686.88096449;4973420.90634766
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;6;;2001-08-31;408;1468647.11850652;4973425.49123747
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;8;;2001-08-31;408;1468668.13781743;4973433.81620736
19602;VIA;MODENA;15121;CENTRO;39;;2001-08-31;412;1469303.42305193;4973353.72884911
24806;VIA;URBANO RATTAZZI;15121;CENTRO;47;;2001-08-31;412;1469359.76730253;4973365.6298103
24806;VIA;URBANO RATTAZZI;15121;CENTRO;45;;2001-08-31;412;1469362.66746226;4973374.12783624
2200;VIA;ARNALDO DA BRESCIA;15121;CENTRO;16;;2001-08-31;412;1469276.96371492;4973374.07265307
24806;VIA;URBANO RATTAZZI;15121;CENTRO;43;;2001-08-31;412;1469364.93595727;4973380.6114938
2200;VIA;ARNALDO DA BRESCIA;15121;CENTRO;12;;2001-08-31;412;1469270.54619602;4973387.17238752
23201;VIA;PIACENZA;15121;CENTRO;52;;2001-08-31;412;1469365.5778674;4973408.94975696
23201;VIA;PIACENZA;15121;CENTRO;54;;2001-08-31;412;1469359.52551097;4973411.06804013
23201;VIA;PIACENZA;15121;CENTRO;56;;2001-08-31;412;1469355.22962273;4973412.65378539
23201;VIA;PIACENZA;15121;CENTRO;58;;2001-08-31;412;1469350.7335129;4973414.22739847
23201;VIA;PIACENZA;15121;CENTRO;60;;2001-08-31;412;1469347.43670383;4973415.41675814
7205;PIAZZA;GIOSUE' CARDUCCI;15121;CENTRO;11;;2001-08-31;412;1469255.974349;4973416.36483344
23201;VIA;PIACENZA;15121;CENTRO;62;;2004-05-18;412;1469340.88134872;4973417.35760305
23201;VIA;PIACENZA;15121;CENTRO;64;;2004-05-18;412;1469336.81718923;4973418.93809374
7205;PIAZZA;GIOSUE' CARDUCCI;15121;CENTRO;12;;2001-08-31;412;1469256.63421396;4973420.77524705
23201;VIA;PIACENZA;15121;CENTRO;66;;2001-08-31;412;1469330.9342573;4973421.07224207
23201;VIA;PIACENZA;15121;CENTRO;68;;2001-08-31;412;1469325.17666422;4973423.08867982
7205;PIAZZA;GIOSUE' CARDUCCI;15121;CENTRO;13;;2001-08-31;412;1469258.44038759;4973425.55642259
7205;PIAZZA;GIOSUE' CARDUCCI;15121;CENTRO;14;;2001-08-31;412;1469260.35159184;4973430.64875413
23201;VIA;PIACENZA;15121;CENTRO;80;;2001-08-31;412;1469282.70256196;4973437.64378929
7205;PIAZZA;GIOSUE' CARDUCCI;15121;CENTRO;15;;2001-08-31;412;1469263.37786136;4973438.57309825
23201;VIA;PIACENZA;15121;CENTRO;82;;2001-08-31;412;1469277.04644911;4973439.57862898
23201;VIA;PIACENZA;15121;CENTRO;84;;2001-08-31;412;1469271.53555726;4973441.5103849
27500;VIA;SANTA GORIZIA;15121;CENTRO;8;;2001-08-31;420;1470364.58869944;4973356.90944892
27500;VIA;SANTA GORIZIA;15121;CENTRO;6;;2001-08-31;420;1470352.71940772;4973361.63193148
18205;VIA;GIOVANNI MAZZONI;15121;CENTRO;8;;2001-08-31;420;1470379.83469411;4973378.69424375
27500;VIA;SANTA GORIZIA;15121;CENTRO;2;;2001-08-31;420;1470310.35137077;4973378.89057005
30609;VIA;TORTONA;15121;CENTRO;11;;2001-08-31;420;1470369.85911844;4973394.83779677
30609;VIA;TORTONA;15121;CENTRO;9;;2001-08-31;420;1470365.16420718;4973397.62124004
30609;VIA;TORTONA;15121;CENTRO;5;;2001-08-31;420;1470358.4220408;4973401.73421229
30609;VIA;TORTONA;15121;CENTRO;3;;2001-08-31;420;1470348.54315741;4973408.04294731
30609;VIA;TORTONA;15121;CENTRO;1;;2001-08-31;420;1470345.49043243;4973409.45932893
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;6;;2001-08-31;420;1470305.08001852;4973409.58497208
4400;SPALTO;BORGOGLIO;15121;CENTRO;44;;2001-08-31;421;1468844.57164701;4973291.77443782
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;1;;2001-08-31;421;1468835.14494103;4973293.0056312
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;3;;2001-08-31;421;1468831.39964695;4973297.69254902
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;5;;2001-08-31;421;1468828.95730467;4973300.75318629
4400;SPALTO;BORGOGLIO;15121;CENTRO;46;;2001-08-31;421;1468855.58476776;4973304.34128948
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;7;;2001-08-31;421;1468826.30171594;4973304.10724791
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;9;;2001-08-31;421;1468817.54035265;4973315.13765397
4400;SPALTO;BORGOGLIO;15121;CENTRO;48;;2001-08-31;421;1468860.28231646;4973318.87864701
4400;SPALTO;BORGOGLIO;15121;CENTRO;50;;2001-08-31;421;1468863.21079814;4973327.70054948
30205;VIA;VECELLIO TIZIANO;15121;CENTRO;11;;2001-08-31;421;1468804.65420954;4973331.36773502
12100;VIA;GALILEO FERRARIS;15121;CENTRO;1;;2001-08-31;421;1468803.45910839;4973349.61354375
12100;VIA;GALILEO FERRARIS;15121;CENTRO;3;;2001-08-31;421;1468806.87843628;4973360.42429238
4400;SPALTO;BORGOGLIO;15121;CENTRO;54;;2001-08-31;421;1468880.21879962;4973379.93834025
12100;VIA;GALILEO FERRARIS;15121;CENTRO;5;;2001-08-31;421;1468814.72599058;4973384.62795636
4400;SPALTO;BORGOGLIO;15121;CENTRO;56;;2001-08-31;421;1468883.8365029;4973391.02618145
12100;VIA;GALILEO FERRARIS;15121;CENTRO;7;;2001-08-31;421;1468822.1066993;4973407.43897561
7700;VIA;CARLO CASELLI;15121;CENTRO;4;;2001-08-31;421;1468851.11825803;4973409.06718351
7700;VIA;CARLO CASELLI;15121;CENTRO;6;;2001-08-31;421;1468845.25031888;4973411.00697346
7700;VIA;CARLO CASELLI;15121;CENTRO;8;;2001-08-31;421;1468835.52927559;4973414.14567868
7700;VIA;CARLO CASELLI;15121;CENTRO;10;;2001-08-31;421;1468829.71349672;4973416.07325529
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;4;;2001-08-31;422;1469239.4718619;4973299.92732548
23605;VIA;ERNESTO PISTOIA;15121;CENTRO;3;;2001-08-31;422;1469175.06839302;4973316.90473276
23605;VIA;ERNESTO PISTOIA;15121;CENTRO;5;;2001-08-31;422;1469136.89105139;4973329.41252625
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;3;;2001-08-31;422;1469256.36730594;4973342.46914885
31305;PIAZZA;FILIPPO TURATI;15121;CENTRO;2;;2001-08-31;422;1469257.61726566;4973346.28944741
8206;CORSO;FELICE CAVALLOTTI;15121;CENTRO;6;;2001-08-31;422;1469150.23925213;4973367.40194078
8206;CORSO;FELICE CAVALLOTTI;15121;CENTRO;4;;2001-08-31;422;1469165.51507006;4973369.71799069
2200;VIA;ARNALDO DA BRESCIA;15121;CENTRO;19;;2001-08-31;422;1469256.40500091;4973382.53998337
7205;PIAZZA;GIOSUE' CARDUCCI;15121;CENTRO;10;;2001-08-31;422;1469223.05807363;4973404.04484533
8206;CORSO;FELICE CAVALLOTTI;15121;CENTRO;2;;2001-08-31;422;1469187.40580847;4973404.78949355
19602;VIA;MODENA;15121;CENTRO;31;;2001-08-31;427;1469393.9162523;4973325.98739601
19602;VIA;MODENA;15121;CENTRO;35;;2001-08-31;427;1469364.71800403;4973334.78499354
24806;VIA;URBANO RATTAZZI;15121;CENTRO;28;;2001-08-31;427;1469365.8206125;4973359.14319069
24806;VIA;URBANO RATTAZZI;15121;CENTRO;26;;2001-08-31;427;1469367.61266573;4973364.29524991
24806;VIA;URBANO RATTAZZI;15121;CENTRO;24;;2001-08-31;427;1469368.7125962;4973367.47357746
31204;VIA;TROTTI;15121;CENTRO;21;;2001-08-31;427;1469432.07947353;4973370.86600356
24806;VIA;URBANO RATTAZZI;15121;CENTRO;22;;2001-08-31;427;1469369.91560964;4973371.102784
24806;VIA;URBANO RATTAZZI;15121;CENTRO;20;;2001-08-31;427;1469371.70516746;4973376.14419284
24806;VIA;URBANO RATTAZZI;15121;CENTRO;18;;2001-08-31;427;1469372.80905407;4973379.22814094
23201;VIA;PIACENZA;15121;CENTRO;42;;2002-02-12;427;1469413.9694925;4973393.83244864
23201;VIA;PIACENZA;15121;CENTRO;44;;2002-02-12;427;1469404.29559837;4973396.91414478
23201;VIA;PIACENZA;15121;CENTRO;48;;2001-08-31;427;1469395.34235183;4973399.77748192
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;21;;2001-08-31;428;1469614.01926499;4973319.2594109
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;19;;2001-08-31;428;1469617.01550837;4973323.58345878
23201;VIA;PIACENZA;15121;CENTRO;1;;2001-08-31;428;1469606.61350068;4973323.63628855
23201;VIA;PIACENZA;15121;CENTRO;3;;2001-08-31;428;1469602.01087921;4973327.53688674
23201;VIA;PIACENZA;15121;CENTRO;5;;2001-08-31;428;1469597.29075005;4973331.52598089
23201;VIA;PIACENZA;15121;CENTRO;7;;2001-08-31;428;1469593.65275884;4973334.61670516
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;17;;2001-08-31;428;1469622.16188696;4973338.84783432
23201;VIA;PIACENZA;15121;CENTRO;9;;2001-08-31;428;1469586.50550335;4973340.64465521
23201;VIA;PIACENZA;15121;CENTRO;11;;2001-08-31;428;1469581.818971;4973344.46572471
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;15;;2001-08-31;428;1469624.62605906;4973346.18603982
23201;VIA;PIACENZA;15121;CENTRO;13;;2001-08-31;428;1469578.64486333;4973346.81520914
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;13;;2001-08-31;428;1469626.04686344;4973350.39673904
23201;VIA;PIACENZA;15121;CENTRO;15;;2001-08-31;428;1469572.84541624;4973349.79059652
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;11;;2001-08-31;428;1469626.86324979;4973352.83668734
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;9;;2001-08-31;428;1469628.43002583;4973357.54655081
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;7;;2001-08-31;428;1469629.27240102;4973360.01603835
27005;VIA;SAN LORENZO;15121;CENTRO;20;;2001-08-31;428;1469569.95221527;4973362.93975237
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;5;;2001-08-31;428;1469631.3600494;4973366.44899637
27005;VIA;SAN LORENZO;15121;CENTRO;18;;2001-08-31;428;1469569.71224962;4973367.76554108
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;3;;2001-08-31;428;1469632.43171878;4973369.59037961
27005;VIA;SAN LORENZO;15121;CENTRO;16;;2001-08-31;428;1469569.55919747;4973371.5295812
27005;VIA;SAN LORENZO;15121;CENTRO;14;;2001-08-31;428;1469569.41641101;4973375.19494083
26202;VIA;SAN GIACOMO DELLA VITTORIA;15121;CENTRO;1;;2001-08-31;428;1469635.01276965;4973377.42044571
12001;VIA;FERRARA;15121;CENTRO;2;;2001-08-31;428;1469635.96936589;4973384.98713389
12001;VIA;FERRARA;15121;CENTRO;4;;2001-08-31;428;1469632.85660892;4973385.86324791
12001;VIA;FERRARA;15121;CENTRO;6;;2001-08-31;428;1469628.95582814;4973386.95055928
12001;VIA;FERRARA;15121;CENTRO;8;;2001-08-31;428;1469625.62101977;4973387.82160131
12001;VIA;FERRARA;15121;CENTRO;10;;2001-08-31;428;1469614.49566619;4973390.91189953
12001;VIA;FERRARA;15121;CENTRO;12;;2001-08-31;428;1469607.7185437;4973393.2323925
12001;VIA;FERRARA;15121;CENTRO;14;;2001-08-31;428;1469602.80785001;4973394.5709699
12001;VIA;FERRARA;15121;CENTRO;18;;2001-08-31;428;1469593.44572051;4973397.17072625
27005;VIA;SAN LORENZO;15121;CENTRO;8;;2001-08-31;428;1469567.43168329;4973399.09211504
12001;VIA;FERRARA;15121;CENTRO;20;;2001-08-31;428;1469589.26346497;4973398.30749959
12001;VIA;FERRARA;15121;CENTRO;24;;2001-08-31;428;1469580.6523541;4973400.16177591
4400;SPALTO;BORGOGLIO;15121;CENTRO;47;;2001-08-31;432;1468882.98158978;4973270.42508285
4400;SPALTO;BORGOGLIO;15121;CENTRO;49;;2001-08-31;432;1468885.49124742;4973278.35768416
4400;SPALTO;BORGOGLIO;15121;CENTRO;51;;2001-08-31;432;1468907.3657149;4973345.34484134
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;130;;2001-08-31;436;1470203.98327016;4973306.28130259
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;27;;2001-08-31;436;1470208.78465249;4973307.53288534
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;126;;2001-08-31;436;1470179.39257332;4973308.40400852
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;128;;2001-08-31;436;1470195.26430865;4973308.65898724
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;124;;2001-08-31;436;1470174.64945794;4973309.79273769
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;25;;2001-08-31;436;1470210.53146363;4973311.11388775
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;122;;2001-08-31;436;1470169.8622163;4973311.63003301
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;120;;2001-08-31;436;1470166.4627503;4973312.96856983
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;23;;2001-08-31;436;1470211.7791511;4973313.4720757
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;118;;2001-08-31;436;1470163.99273527;4973314.03108935
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;116;;2001-08-31;436;1470158.88827155;4973315.8967472
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;114;;2001-08-31;436;1470154.97890897;4973317.50298327
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;21;;2001-08-31;436;1470214.93297084;4973319.30189382
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;112;;2001-08-31;436;1470150.7084618;4973319.02433464
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;110;;2001-08-31;436;1470142.16815581;4973322.52842551
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;108;;2001-08-31;436;1470135.84089791;4973324.76709725
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;106;;2001-08-31;436;1470127.14687026;4973328.16305344
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;19;;2001-08-31;436;1470220.75430861;4973329.98669499
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;104;;2001-08-31;436;1470119.28280159;4973331.22172278
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;17;;2001-08-31;436;1470222.35486406;4973332.9742957
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;102;;2001-08-31;436;1470110.95164388;4973334.14888576
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;15;;2001-08-31;436;1470223.77755522;4973335.58849705
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;100;;2001-08-31;436;1470107.44599084;4973335.52513784
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;98;;2001-08-31;436;1470103.502788;4973337.16850083
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;96;;2001-08-31;436;1470099.78401024;4973338.40147955
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;94;;2001-08-31;436;1470091.28501048;4973343.14500069
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;119;;2001-08-31;436;1470205.48390755;4973346.55594967
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;117;;2001-08-31;436;1470201.90221535;4973347.63043907
27104;VIA;SAN PIO QUINTO;15121;CENTRO;1;;2001-08-31;436;1470093.34750183;4973349.07479774
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;115;;2001-08-31;436;1470196.78559916;4973349.24223403
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;113;;2001-08-31;436;1470187.19312049;4973352.78475024
27104;VIA;SAN PIO QUINTO;15121;CENTRO;3;;2001-08-31;436;1470096.05165987;4973353.82247791
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;111;;2001-08-31;436;1470180.84109102;4973355.07363462
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;109;;2001-08-31;436;1470175.89499489;4973357.04353185
27104;VIA;SAN PIO QUINTO;15121;CENTRO;5;;2001-08-31;436;1470098.25576098;4973357.66821754
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;107;;2001-08-31;436;1470171.80172222;4973358.2971434
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;105;;2001-08-31;436;1470167.36724712;4973360.26706092
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;103;;2001-08-31;436;1470163.2738933;4973361.69975403
27104;VIA;SAN PIO QUINTO;15121;CENTRO;7;;2001-08-31;436;1470101.02429262;4973362.46274254
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;101;;2001-08-31;436;1470157.81471539;4973363.45135313
27104;VIA;SAN PIO QUINTO;15121;CENTRO;9;;2001-08-31;436;1470102.93373182;4973365.79862617
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;99;;2001-08-31;436;1470149.74464306;4973366.3351405
27104;VIA;SAN PIO QUINTO;15121;CENTRO;11;;2001-08-31;436;1470105.42829524;4973369.95193083
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;97;;2001-08-31;436;1470135.19430126;4973371.84923784
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;95;;2001-08-31;436;1470129.22250819;4973374.04885532
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;93;;2001-08-31;436;1470119.52122535;4973377.38863423
13907;VIA;GEROLAMO GHILINI;15121;CENTRO;91;;2001-08-31;436;1470111.93220016;4973378.80349425
17701;VIA;GUGLIELMO MASSAIA;15121;CENTRO;27;;2001-08-31;440;1469003.49989332;4973221.39739054
23605;VIA;ERNESTO PISTOIA;15121;CENTRO;72;;2001-08-31;440;1468985.85955761;4973365.39079818
24200;VIA;PONTIDA;15121;CENTRO;106;;2001-08-31;462;1470173.72942055;4973250.11954194
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;37;;2001-08-31;449;1470176.74465343;4973251.43695902
24200;VIA;PONTIDA;15121;CENTRO;104;;2001-08-31;449;1470169.49112975;4973251.98779664
24200;VIA;PONTIDA;15121;CENTRO;102;;2001-08-31;449;1470162.83295541;4973254.55904844
24200;VIA;PONTIDA;15121;CENTRO;100;;2001-08-31;462;1470158.97636174;4973255.91543864
24200;VIA;PONTIDA;15121;CENTRO;98;;2001-08-31;449;1470157.04091341;4973256.78644009
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;35;;2001-08-31;449;1470181.38815508;4973258.05275188
24200;VIA;PONTIDA;15121;CENTRO;96;;2001-08-31;449;1470152.83544849;4973258.59533231
24200;VIA;PONTIDA;15121;CENTRO;94;;2001-08-31;462;1470149.58998817;4973259.52133434
24200;VIA;PONTIDA;15121;CENTRO;92;;2001-08-31;462;1470146.25229891;4973260.85690913
24200;VIA;PONTIDA;15121;CENTRO;90;;2001-08-31;462;1470142.72735205;4973262.18554544
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;33;;2001-08-31;449;1470184.54426735;4973264.13389689
24200;VIA;PONTIDA;15121;CENTRO;88;;2001-08-31;462;1470138.61515074;4973263.77165589
24200;VIA;PONTIDA;15121;CENTRO;86;;2001-08-31;462;1470134.39396267;4973265.44965037
24200;VIA;PONTIDA;15121;CENTRO;84;;2001-08-31;462;1470130.61742518;4973266.94765033
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;31;;2001-08-31;449;1470186.82450907;4973268.35127084
24200;VIA;PONTIDA;15121;CENTRO;82;;2001-08-31;462;1470127.59620736;4973268.09322864
24200;VIA;PONTIDA;15121;CENTRO;80;;2001-08-31;462;1470123.96245633;4973269.5068511
15400;CORSO;ALFONSO LAMARMORA;15121;CENTRO;29;;2001-08-31;449;1470193.48837418;4973282.48661287
24200;VIA;PONTIDA;15121;CENTRO;78;;2001-08-31;462;1470115.82563671;4973272.69079841
24200;VIA;PONTIDA;15121;CENTRO;76;;2001-08-31;449;1470111.40136644;4973274.74158363
24200;VIA;PONTIDA;15121;CENTRO;74;;2001-08-31;449;1470105.4951034;4973277.41713568
24200;VIA;PONTIDA;15121;CENTRO;70;;2001-08-31;449;1470088.17414029;4973284.77753618
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;139;;2001-08-31;449;1470191.98251265;4973285.72500285
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;137;;2001-08-31;449;1470186.68750467;4973288.69499364
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;135;;2001-08-31;449;1470181.7566042;4973290.13973778
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;133;;2001-08-31;449;1470178.6193597;4973291.84909741
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;131;;2001-08-31;449;1470175.75162008;4973299.47794781
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;129;;2001-08-31;449;1470170.77671508;4973301.56314136
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;127;;2001-08-31;449;1470167.87710312;4973302.67950505
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;125;;2001-08-31;449;1470163.5788209;4973304.3587371
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;123;;2001-08-31;449;1470159.63060694;4973305.81216448
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;121;;2001-08-31;449;1470152.46296207;4973308.53275573
16401;VIA;NICCOLO' MACHIAVELLI;15121;CENTRO;6;;2001-08-31;449;1470071.42700103;4973310.45960198
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;119;;2001-08-31;449;1470141.93573727;4973313.45945661
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;115;;2001-08-31;449;1470135.92217136;4973314.86553195
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;113;;2001-08-31;449;1470129.19006779;4973317.60117686
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;111;;2001-08-31;449;1470125.55816296;4973318.9211908
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;109;;2001-08-31;449;1470121.63524805;4973320.47269003
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;107;;2001-08-31;449;1470118.1430662;4973321.6460831
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;105;;2001-08-31;449;1470113.56361355;4973323.82900361
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;103;;2001-08-31;449;1470109.69425878;4973325.34033274
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;101;;2001-08-31;449;1470105.82496487;4973326.99838419
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;99;;2001-08-31;449;1470102.47244513;4973328.46510016
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;97;;2001-08-31;449;1470099.49200605;4973329.94415119
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;95;;2001-08-31;449;1470094.45812404;4973332.05460322
1605;VIA;DANTE ALIGHIERI;15121;CENTRO;93;;2001-08-31;449;1470088.96332052;4973334.70696616
3201;VIA;BERGAMO;15121;CENTRO;19;;2001-08-31;457;1469448.52487039;4973220.42324525
