Id;Stato;Anno;Creato;Chiusa;DescrizioneBreve;Categoria
914818;risolta;2023;2023-09-12;2023-09-18;App Municipium;Tombini
915276;risolta;2023;2023-09-12;2023-09-29;App Municipium;Verde pubblico
915029;risolta;2023;2023-09-12;2023-10-16;App Municipium;Verde pubblico
914779;risolta;2023;2023-09-12;2023-10-16;App Municipium;Verde pubblico
915253;risolta;2023;2023-09-12;2023-09-18;App Municipium;Parchi gioco e aree cani
915037;aperta;2023;2023-09-12;;App Municipium;Parchi gioco e aree cani
915083;aperta;2023;2023-09-12;;App Municipium;Altro
914728;risolta;2023;2023-09-12;2023-09-12;App Municipium;Altro
916022;aperta;2023;2023-09-13;;App Municipium;Verde pubblico
916186;risolta;2023;2023-09-13;2023-09-15;App Municipium;Parchi gioco e aree cani
916080;aperta;2023;2023-09-13;;App Municipium;Altro
916237;risolta;2023;2023-09-14;2023-10-16;App Municipium;Verde pubblico
916308;risolta;2023;2023-09-14;2023-09-18;App Municipium;Arredo urbano
916870;risolta;2023;2023-09-14;2023-09-26;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
917377;risolta;2023;2023-09-15;2023-09-18;App Municipium;Buche
917430;risolta;2023;2023-09-15;2023-09-29;App Municipium;Verde pubblico
916999;risolta;2023;2023-09-15;2023-10-16;App Municipium;Verde pubblico
917025;risolta;2023;2023-09-15;2023-09-15;App Municipium;Arredo urbano
917269;risolta;2023;2023-09-15;2023-10-10;App Municipium;Altro
917675;annullata;2023;2023-09-16;;App Municipium;Altro
917635;risolta;2023;2023-09-16;2023-09-18;App Municipium;Altro
917991;risolta;2023;2023-09-17;2023-09-18;App Municipium;Buche
917990;risolta;2023;2023-09-17;2023-09-18;App Municipium;Buche
917984;risolta;2023;2023-09-17;2023-09-18;App Municipium;Semafori e segnaletica stradale
918130;risolta;2023;2023-09-17;2023-09-18;App Municipium;Arredo urbano
918433;risolta;2023;2023-09-18;2023-09-18;App Municipium;Buche
918967;aperta;2023;2023-09-18;;App Municipium;Verde pubblico
918348;risolta;2023;2023-09-18;2023-09-29;App Municipium;Verde pubblico
918491;in carico;2023;2023-09-18;;App Municipium;Cimiteri
918311;risolta;2023;2023-09-18;2023-10-06;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
918321;risolta;2023;2023-09-18;2023-09-18;App Municipium;Altro
919925;risolta;2023;2023-09-19;2023-09-21;App Municipium;Buche
919185;risolta;2023;2023-09-19;2023-09-19;App Municipium;Buche
919605;risolta;2023;2023-09-19;2023-09-28;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
919233;risolta;2023;2023-09-19;2023-09-26;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
919885;risolta;2023;2023-09-19;2023-10-10;App Municipium;Idee e proposte
919615;risolta;2023;2023-09-19;2023-10-10;App Municipium;Idee e proposte
919989;risolta;2023;2023-09-19;2023-09-21;App Municipium;Altro
920054;risolta;2023;2023-09-20;2023-09-21;App Municipium;Buche
920601;risolta;2023;2023-09-20;2023-09-21;App Municipium;Semafori e segnaletica stradale
920042;risolta;2023;2023-09-20;2023-09-20;App Municipium;Semafori e segnaletica stradale
920652;annullata;2023;2023-09-20;;App Municipium;Parchi gioco e aree cani
920521;aperta;2023;2023-09-20;;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
920468;risolta;2023;2023-09-20;2023-09-20;App Municipium;Idee e proposte
920596;aperta;2023;2023-09-20;;App Municipium;Altro
921177;risolta;2023;2023-09-21;2023-09-22;App Municipium;Buche
921055;risolta;2023;2023-09-21;2023-09-22;App Municipium;Buche
920974;risolta;2023;2023-09-21;2023-09-22;App Municipium;Buche
921029;risolta;2023;2023-09-21;2023-09-21;App Municipium;Semafori e segnaletica stradale
921226;aperta;2023;2023-09-21;;App Municipium;Verde pubblico
920899;risolta;2023;2023-09-21;2023-09-28;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
922277;risolta;2023;2023-09-22;2023-09-25;App Municipium;Buche
921952;risolta;2023;2023-09-22;2023-09-22;App Municipium;Buche
922345;risolta;2023;2023-09-22;2023-09-25;App Municipium;Semafori e segnaletica stradale
922145;risolta;2023;2023-09-22;2023-09-25;App Municipium;Semafori e segnaletica stradale
922304;risolta;2023;2023-09-22;2023-09-29;App Municipium;Verde pubblico
921689;risolta;2023;2023-09-22;2023-09-22;App Municipium;Arredo urbano
922338;risolta;2023;2023-09-22;2023-12-12;App Municipium;Accessibilità ed inclusione delle persone con disabilità
922287;aperta;2023;2023-09-22;;App Municipium;Altro
922697;risolta;2023;2023-09-23;2023-09-25;App Municipium;Buche
922662;risolta;2023;2023-09-23;2023-09-27;App Municipium;Buche
922634;risolta;2023;2023-09-23;2023-09-25;App Municipium;Buche
922419;risolta;2023;2023-09-23;2023-10-04;App Municipium;Verde pubblico
922522;risolta;2023;2023-09-23;2023-09-25;App Municipium;Arredo urbano
922473;aperta;2023;2023-09-23;;App Municipium;Parchi gioco e aree cani
922583;risolta;2023;2023-09-23;2023-09-25;App Municipium;Idee e proposte
922922;risolta;2023;2023-09-24;2023-09-25;App Municipium;Buche
922909;risolta;2023;2023-09-24;2023-09-25;App Municipium;Buche
922757;risolta;2023;2023-09-24;2023-10-10;App Municipium;Semafori e segnaletica stradale
923004;risolta;2023;2023-09-24;2023-09-25;App Municipium;Parchi gioco e aree cani
923889;aperta;2023;2023-09-25;;App Municipium;Verde pubblico
923802;risolta;2023;2023-09-25;2023-09-29;App Municipium;Verde pubblico
923577;in carico;2023;2023-09-25;;App Municipium;Cimiteri
923780;aperta;2023;2023-09-25;;App Municipium;Idee e proposte
923751;aperta;2023;2023-09-25;;App Municipium;Altro
924016;risolta;2023;2023-09-26;2023-09-27;App Municipium;Buche
924731;annullata;2023;2023-09-26;;App Municipium;Semafori e segnaletica stradale
924029;aperta;2023;2023-09-26;;App Municipium;Semafori e segnaletica stradale
924427;annullata;2023;2023-09-26;;App Municipium;Verde pubblico
925262;risolta;2023;2023-09-27;2023-10-11;App Municipium;Buche
925475;risolta;2023;2023-09-27;2023-10-16;App Municipium;Verde pubblico
925311;aperta;2023;2023-09-27;;App Municipium;Arredo urbano
925534;aperta;2023;2023-09-27;;App Municipium;Altro
925315;risolta;2023;2023-09-27;2023-09-28;App Municipium;Altro
925985;risolta;2023;2023-09-28;2023-09-28;App Municipium;Semafori e segnaletica stradale
925840;aperta;2023;2023-09-28;;App Municipium;Arredo urbano
926257;risolta;2023;2023-09-28;2023-10-02;App Municipium;Parchi gioco e aree cani
925678;aperta;2023;2023-09-28;;App Municipium;Idee e proposte
926066;risolta;2023;2023-09-28;2023-09-28;App Municipium;Altro
926979;risolta;2023;2023-09-29;2023-10-11;App Municipium;Buche
927046;risolta;2023;2023-09-29;2023-10-02;App Municipium;Arredo urbano
927021;risolta;2023;2023-09-29;2023-10-02;App Municipium;Arredo urbano
927071;risolta;2023;2023-09-29;2023-10-02;App Municipium;Parchi gioco e aree cani
926863;aperta;2023;2023-09-29;;App Municipium;Parchi gioco e aree cani
927288;risolta;2023;2023-09-30;2023-10-11;App Municipium;Tombini
927444;annullata;2023;2023-09-30;;App Municipium;Semafori e segnaletica stradale
927440;annullata;2023;2023-09-30;;App Municipium;Semafori e segnaletica stradale
927259;annullata;2023;2023-09-30;;App Municipium;Semafori e segnaletica stradale
927252;risolta;2023;2023-09-30;2023-10-02;App Municipium;Semafori e segnaletica stradale
927253;risolta;2023;2023-09-30;2023-10-02;App Municipium;Parchi gioco e aree cani
927353;annullata;2023;2023-09-30;;App Municipium;Altro
927497;risolta;2023;2023-10-01;2023-10-16;App Municipium;Verde pubblico
927503;risolta;2023;2023-10-01;2023-10-02;App Municipium;Arredo urbano
927732;aperta;2023;2023-10-01;;App Municipium;Cimiteri
927471;risolta;2023;2023-10-01;2024-01-03;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
928654;risolta;2023;2023-10-02;2023-10-11;App Municipium;Buche
927797;risolta;2023;2023-10-02;2023-10-02;App Municipium;Semafori e segnaletica stradale
928500;risolta;2023;2023-10-02;2023-11-21;App Municipium;Verde pubblico
928697;aperta;2023;2023-10-02;;App Municipium;Parchi gioco e aree cani
928651;aperta;2023;2023-10-02;;App Municipium;Parchi gioco e aree cani
928643;aperta;2023;2023-10-02;;App Municipium;Parchi gioco e aree cani
928166;aperta;2023;2023-10-02;;App Municipium;Parchi gioco e aree cani
929255;risolta;2023;2023-10-03;2023-12-14;App Municipium;Idee e proposte
929306;annullata;2023;2023-10-03;;App Municipium;Altro
928801;risolta;2023;2023-10-03;2023-10-03;App Municipium;Altro
929804;aperta;2023;2023-10-04;;App Municipium;Semafori e segnaletica stradale
930000;aperta;2023;2023-10-04;;App Municipium;Altro
929817;aperta;2023;2023-10-04;;App Municipium;Altro
930855;risolta;2023;2023-10-05;2023-10-11;App Municipium;Buche
930844;risolta;2023;2023-10-05;2023-10-11;App Municipium;Buche
930578;risolta;2023;2023-10-05;2023-10-11;App Municipium;Buche
930500;risolta;2023;2023-10-05;2023-10-11;App Municipium;Buche
930896;risolta;2023;2023-10-05;2024-05-29;App Municipium;Semafori e segnaletica stradale
931055;risolta;2023;2023-10-05;2023-11-29;App Municipium;Altro
930283;risolta;2023;2023-10-05;2023-11-29;App Municipium;Altro
931374;risolta;2023;2023-10-06;2023-10-11;App Municipium;Tombini
931524;aperta;2023;2023-10-06;;App Municipium;Verde pubblico
931676;risolta;2023;2023-10-06;2023-10-09;App Municipium;Parchi gioco e aree cani
931458;risolta;2023;2023-10-06;2023-11-03;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
931359;aperta;2023;2023-10-06;;App Municipium;Altro
931067;risolta;2023;2023-10-06;2023-10-10;App Municipium;Altro
931830;risolta;2023;2023-10-07;2023-10-11;App Municipium;Buche
932074;aperta;2023;2023-10-08;;App Municipium;Verde pubblico
932072;annullata;2023;2023-10-08;;App Municipium;Verde pubblico
932054;risolta;2023;2023-10-08;2023-11-21;App Municipium;Verde pubblico
932349;risolta;2023;2023-10-09;2023-10-11;App Municipium;Buche
932829;risolta;2023;2023-10-09;2023-10-11;App Municipium;Tombini
932928;aperta;2023;2023-10-09;;App Municipium;Verde pubblico
932790;risolta;2023;2023-10-09;2023-11-21;App Municipium;Verde pubblico
932376;risolta;2023;2023-10-09;2023-10-16;App Municipium;Verde pubblico
933182;risolta;2023;2023-10-09;2023-10-10;App Municipium;Arredo urbano
932739;risolta;2023;2023-10-09;2023-10-11;App Municipium;Parchi gioco e aree cani
933826;risolta;2023;2023-10-10;2023-10-11;App Municipium;Buche
933522;risolta;2023;2023-10-10;2024-02-06;App Municipium;Buche
933227;risolta;2023;2023-10-10;2023-10-11;App Municipium;Tombini
933988;risolta;2023;2023-10-10;2023-10-11;App Municipium;Semafori e segnaletica stradale
933381;risolta;2023;2023-10-10;2023-11-21;App Municipium;Verde pubblico
933224;risolta;2023;2023-10-10;2023-10-16;App Municipium;Verde pubblico
933451;annullata;2023;2023-10-10;;App Municipium;Altro
934414;risolta;2023;2023-10-11;2023-11-27;App Municipium;Buche
934273;risolta;2023;2023-10-11;2023-11-27;App Municipium;Tombini
934779;risolta;2023;2023-10-11;2023-10-12;App Municipium;Altro
935334;risolta;2023;2023-10-12;2023-10-12;App Municipium;Idee e proposte
935896;annullata;2023;2023-10-13;;App Municipium;Semafori e segnaletica stradale
935583;risolta;2023;2023-10-13;2023-10-16;App Municipium;Verde pubblico
935908;risolta;2023;2023-10-13;2023-10-16;App Municipium;Parchi gioco e aree cani
936043;aperta;2023;2023-10-13;;App Municipium;Altro
936234;risolta;2023;2023-10-14;2023-11-27;App Municipium;Buche
936224;risolta;2023;2023-10-14;2023-11-27;App Municipium;Buche
936498;aperta;2023;2023-10-15;;App Municipium;Semafori e segnaletica stradale
936681;risolta;2023;2023-10-15;2024-08-13;App Municipium;Arredo urbano
937205;risolta;2023;2023-10-16;2023-10-17;App Municipium;Semafori e segnaletica stradale
937295;aperta;2023;2023-10-16;;App Municipium;Verde pubblico
937119;risolta;2023;2023-10-16;2023-11-21;App Municipium;Verde pubblico
936741;aperta;2023;2023-10-16;;App Municipium;Verde pubblico
938211;risolta;2023;2023-10-17;2023-10-30;App Municipium;Verde pubblico
937737;annullata;2023;2023-10-17;;App Municipium;Verde pubblico
937655;risolta;2023;2023-10-17;2023-10-17;App Municipium;Arredo urbano
937516;aperta;2023;2023-10-17;;App Municipium;Parchi gioco e aree cani
937694;aperta;2023;2023-10-17;;App Municipium;Altro
938272;risolta;2023;2023-10-18;2023-11-23;App Municipium;Buche
938460;risolta;2023;2023-10-18;2023-10-24;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
939548;aperta;2023;2023-10-19;;App Municipium;Semafori e segnaletica stradale
940781;risolta;2023;2023-10-20;2023-11-23;App Municipium;Buche
940730;risolta;2023;2023-10-20;2023-10-23;App Municipium;Semafori e segnaletica stradale
940578;risolta;2023;2023-10-20;2023-10-25;App Municipium;Semafori e segnaletica stradale
940309;aperta;2023;2023-10-20;;App Municipium;Semafori e segnaletica stradale
940197;aperta;2023;2023-10-20;;App Municipium;Verde pubblico
941184;aperta;2023;2023-10-21;;App Municipium;Parchi gioco e aree cani
941139;risolta;2023;2023-10-21;2023-10-23;App Municipium;Altro
941380;risolta;2023;2023-10-22;2023-10-30;App Municipium;Verde pubblico
941485;risolta;2023;2023-10-22;2023-11-23;App Municipium;Accessibilità ed inclusione delle persone con disabilità
943514;risolta;2023;2023-10-24;2023-11-23;App Municipium;Buche
942578;risolta;2023;2023-10-24;2023-11-23;App Municipium;Buche
942903;risolta;2023;2023-10-24;2023-11-23;App Municipium;Tombini
942769;risolta;2023;2023-10-24;2023-11-23;App Municipium;Tombini
943551;risolta;2023;2023-10-24;2023-10-25;App Municipium;Semafori e segnaletica stradale
943039;risolta;2023;2023-10-24;2023-10-24;App Municipium;Idee e proposte
944166;aperta;2023;2023-10-25;;App Municipium;Altro
943637;aperta;2023;2023-10-25;;App Municipium;Altro
944466;risolta;2023;2023-10-26;2023-11-23;App Municipium;Buche
944534;risolta;2023;2023-10-26;2023-10-26;App Municipium;Semafori e segnaletica stradale
945632;aperta;2023;2023-10-27;;App Municipium;Cimiteri
945905;risolta;2023;2023-10-28;2023-11-23;App Municipium;Buche
946013;risolta;2023;2023-10-28;2023-11-23;App Municipium;Tombini
946049;risolta;2023;2023-10-28;2023-10-30;App Municipium;Parchi gioco e aree cani
946062;aperta;2023;2023-10-28;;App Municipium;Altro
946167;risolta;2023;2023-10-29;2023-11-23;App Municipium;Tombini
946354;risolta;2023;2023-10-29;2023-10-30;App Municipium;Parchi gioco e aree cani
946934;risolta;2023;2023-10-30;2023-11-23;App Municipium;Buche
947259;risolta;2023;2023-10-30;2023-10-31;App Municipium;Altro
947956;risolta;2023;2023-10-31;2023-11-27;App Municipium;Buche
947639;risolta;2023;2023-10-31;2023-11-23;App Municipium;Buche
947327;risolta;2023;2023-10-31;2023-11-23;App Municipium;Tombini
947870;risolta;2023;2023-10-31;2023-11-02;App Municipium;Semafori e segnaletica stradale
947653;risolta;2023;2023-10-31;2023-11-02;App Municipium;Semafori e segnaletica stradale
947357;risolta;2023;2023-10-31;2023-10-31;App Municipium;Semafori e segnaletica stradale
948057;aperta;2023;2023-10-31;;App Municipium;Altro
947971;risolta;2023;2023-10-31;2023-11-02;App Municipium;Altro
948393;risolta;2023;2023-11-01;2023-11-02;App Municipium;Semafori e segnaletica stradale
948196;risolta;2023;2023-11-01;2023-11-03;App Municipium;Disinfestazione (topi, blatte, vespe, piccioni)
948195;risolta;2023;2023-11-01;2023-11-02;App Municipium;Altro
948891;risolta;2023;2023-11-02;2023-11-07;App Municipium;Semafori e segnaletica stradale
949361;risolta;2023;2023-11-03;2023-11-23;App Municipium;Buche
949032;risolta;2023;2023-11-03;2023-11-23;App Municipium;Buche
949200;aperta;2023;2023-11-03;;App Municipium;Altro
949548;risolta;2023;2023-11-04;2023-11-07;App Municipium;Parchi gioco e aree cani
949842;risolta;2023;2023-11-05;2023-11-23;App Municipium;Buche
949757;risolta;2023;2023-11-05;2023-11-23;App Municipium;Buche
949754;risolta;2023;2023-11-05;2023-11-23;App Municipium;Buche
949930;risolta;2023;2023-11-05;2023-11-07;App Municipium;Semafori e segnaletica stradale
950105;risolta;2023;2023-11-05;2023-11-07;App Municipium;Parchi gioco e aree cani
949841;aperta;2023;2023-11-05;;App Municipium;Accessibilità ed inclusione delle persone con disabilità
949866;risolta;2023;2023-11-05;2023-12-12;App Municipium;Idee e proposte
949908;risolta;2023;2023-11-05;2023-11-15;App Municipium;Altro
949870;risolta;2023;2023-11-05;2023-11-15;App Municipium;Altro
950808;risolta;2023;2023-11-06;2023-11-23;App Municipium;Tombini
950952;aperta;2023;2023-11-06;;App Municipium;Arredo urbano
950144;aperta;2023;2023-11-06;;App Municipium;Cimiteri
951060;annullata;2023;2023-11-06;;App Municipium;Altro
951020;risolta;2023;2023-11-06;2023-11-15;App Municipium;Altro
951466;risolta;2023;2023-11-07;2023-11-23;App Municipium;Buche
951393;risolta;2023;2023-11-07;2023-11-23;App Municipium;Buche
951634;risolta;2023;2023-11-07;2023-11-23;App Municipium;Tombini
951974;annullata;2023;2023-11-07;;App Municipium;Semafori e segnaletica stradale
951952;aperta;2023;2023-11-07;;App Municipium;Arredo urbano
951957;risolta;2023;2023-11-07;2023-11-08;App Municipium;Parchi gioco e aree cani
952560;risolta;2023;2023-11-08;2023-11-27;App Municipium;Buche
952948;risolta;2023;2023-11-08;2023-11-09;App Municipium;Semafori e segnaletica stradale
952169;risolta;2023;2023-11-08;2023-11-22;App Municipium;Verde pubblico
952816;risolta;2023;2023-11-08;2023-11-09;App Municipium;Arredo urbano
952721;risolta;2023;2023-11-08;2023-11-09;App Municipium;Arredo urbano
953015;risolta;2023;2023-11-08;2023-12-14;App Municipium;Idee e proposte
953513;risolta;2023;2023-11-09;2023-11-23;App Municipium;Buche
953657;risolta;2023;2023-11-09;2023-11-23;App Municipium;Tombini
953103;aperta;2023;2023-11-09;;App Municipium;Verde pubblico
953804;risolta;2023;2023-11-09;2023-11-29;App Municipium;Idee e proposte
953835;risolta;2023;2023-11-09;2023-11-23;App Municipium;Altro
954395;risolta;2023;2023-11-10;2023-11-28;App Municipium;Buche
954340;risolta;2023;2023-11-10;2023-11-23;App Municipium;Buche
954316;risolta;2023;2023-11-10;2023-11-23;App Municipium;Buche
954383;risolta;2023;2023-11-10;2023-11-29;App Municipium;Altro
954662;risolta;2023;2023-11-11;2023-11-27;App Municipium;Buche
954659;risolta;2023;2023-11-11;2023-11-27;App Municipium;Buche
954498;risolta;2023;2023-11-11;2023-11-27;App Municipium;Buche
954475;risolta;2023;2023-11-11;2023-11-27;App Municipium;Buche
954733;risolta;2023;2023-11-11;2023-11-15;App Municipium;Semafori e segnaletica stradale
954734;risolta;2023;2023-11-11;2023-11-15;App Municipium;Arredo urbano
954550;aperta;2023;2023-11-11;;App Municipium;Parchi gioco e aree cani
954690;risolta;2023;2023-11-11;2023-11-15;App Municipium;Altro
